Date,Sentiment
2018-11-19,0.705
2018-11-20,0.675
2018-11-21,0.743
2018-11-22,0.75
2018-11-23,0.614
2018-11-24,0.56
2018-11-25,0.55
2018-11-26,0.729
2018-11-27,0.67
2018-11-28,0.625
2018-11-29,0.761
2018-11-30,0.759
2018-12-01,0.765
2018-12-02,0.739
2018-12-03,0.638
2018-12-04,0.794
2018-12-05,0.581
2018-12-06,0.701
2018-12-07,0.71
2018-12-08,0.625
2018-12-09,0.667
2018-12-10,0.473
2018-12-11,0.57
2018-12-12,0.58
2018-12-13,0.687
2018-12-14,0.612
2018-12-15,0.786
2018-12-16,0.571
2018-12-17,0.589
2018-12-18,0.701
2018-12-19,0.73
2018-12-20,0.59
2018-12-21,0.573
2018-12-22,0.571
2018-12-23,0.812
2018-12-24,0.729
2018-12-25,0.429
2018-12-26,0.701
2018-12-27,0.623
2018-12-28,0.659
2018-12-29,0.714
2018-12-30,0.875
2018-12-31,0.703
2019-01-01,0.76
2019-01-02,0.569
2019-01-03,0.75
2019-01-04,0.706
2019-01-05,0.824
2019-01-06,0.6
2019-01-07,0.538
2019-01-08,0.727
2019-01-09,0.692
2019-01-10,0.649
2019-01-11,0.686
2019-01-12,0.667
2019-01-13,0.8
2019-01-14,0.674
2019-01-15,0.676
2019-01-16,0.589
2019-01-17,0.733
2019-01-18,0.878
2019-01-19,0.8
2019-01-20,0.615
2019-01-21,0.5
2019-01-22,0.553
2019-01-23,0.709
2019-01-24,0.627
2019-01-25,0.657
2019-01-26,0.765
2019-01-27,0.588
2019-01-28,0.739
2019-01-29,0.574
2019-01-30,0.589
2019-01-31,0.778
2019-02-01,0.746
2019-02-02,0.762
2019-02-03,0.714
2019-02-04,0.793
2019-02-05,0.739
2019-02-06,0.813
2019-02-07,0.564
2019-02-08,0.75
2019-02-09,0.647
2019-02-10,1.0
2019-02-11,0.76
2019-02-12,0.661
2019-02-13,0.833
2019-02-14,0.655
2019-02-15,0.727
2019-02-16,0.75
2019-02-17,0.643
